created_at,entry_id,field1,field2,latitude,longitude,elevation,status
2022-09-15T09:14:01+05:30,1146,0.00000,0.00000,,,,
2022-09-15T09:14:33+05:30,1147,0.00000,0.00000,,,,
2022-09-15T09:15:05+05:30,1148,0.00000,0.00000,,,,
2022-09-15T09:15:39+05:30,1149,0.00000,0.00000,,,,
2022-09-15T09:16:11+05:30,1150,0.00000,0.00000,,,,
2022-09-15T09:16:43+05:30,1151,0.00000,0.00000,,,,
2022-09-15T09:17:15+05:30,1152,0.00000,0.00000,,,,
2022-09-15T09:17:50+05:30,1153,0.00000,0.00000,,,,
2022-09-15T09:18:23+05:30,1154,0.00000,0.00000,,,,
2022-09-15T09:18:55+05:30,1155,0.00000,0.00000,,,,
2022-09-15T09:19:27+05:30,1156,0.00000,0.00000,,,,
2022-09-15T09:19:59+05:30,1157,0.00000,0.00000,,,,
2022-09-15T09:20:31+05:30,1158,0.00000,0.00000,,,,
2022-09-15T09:21:02+05:30,1159,0.00000,0.00000,,,,
2022-09-15T09:21:34+05:30,1160,0.00000,0.00000,,,,
2022-09-15T09:22:06+05:30,1161,0.00000,0.00000,,,,
2022-09-15T09:22:38+05:30,1162,0.00000,0.00000,,,,
2022-09-15T09:23:10+05:30,1163,0.00000,0.00000,,,,
2022-09-15T09:23:42+05:30,1164,0.00000,0.00000,,,,
2022-09-15T09:24:14+05:30,1165,0.00000,0.00000,,,,
2022-09-15T09:24:45+05:30,1166,0.00000,0.00000,,,,
2022-09-15T09:25:17+05:30,1167,0.00000,0.00000,,,,
2022-09-15T09:25:51+05:30,1168,0.00000,0.00000,,,,
2022-09-15T09:26:23+05:30,1169,0.00000,0.00000,,,,
2022-09-15T09:26:55+05:30,1170,0.00000,0.00000,,,,
2022-09-15T09:27:27+05:30,1171,0.00000,0.00000,,,,
2022-09-15T09:27:59+05:30,1172,0.00000,0.00000,,,,
2022-09-15T09:28:31+05:30,1173,0.00000,0.00000,,,,
2022-09-15T09:29:06+05:30,1174,0.00000,0.00000,,,,
2022-09-15T09:29:38+05:30,1175,0.00000,0.00000,,,,
2022-09-15T09:30:10+05:30,1176,0.00000,0.00000,,,,
2022-09-15T09:30:42+05:30,1177,0.00000,0.00000,,,,
2022-09-15T09:31:14+05:30,1178,0.63101,0.15775,,,,
2022-09-15T09:31:47+05:30,1179,0.00000,0.15775,,,,
2022-09-15T09:32:19+05:30,1180,0.00000,0.15775,,,,
2022-09-15T09:32:51+05:30,1181,0.00000,0.15775,,,,
2022-09-15T09:33:23+05:30,1182,0.00000,0.15775,,,,
2022-09-15T09:33:55+05:30,1183,0.00000,0.15775,,,,
2022-09-15T09:34:27+05:30,1184,0.00000,0.15775,,,,
2022-09-15T09:35:00+05:30,1185,0.00000,0.15775,,,,
2022-09-15T09:35:32+05:30,1186,0.00000,0.15775,,,,
2022-09-15T09:36:05+05:30,1187,0.00000,0.15775,,,,
2022-09-15T09:36:37+05:30,1188,0.00000,0.15775,,,,
2022-09-15T09:37:09+05:30,1189,0.00000,0.15775,,,,
2022-09-15T09:37:41+05:30,1190,0.00000,0.15775,,,,
2022-09-15T09:38:13+05:30,1191,0.00000,0.15775,,,,
2022-09-15T09:38:45+05:30,1192,0.00000,0.15775,,,,
2022-09-15T09:39:17+05:30,1193,0.00000,0.15775,,,,
2022-09-15T09:39:49+05:30,1194,0.00000,0.15775,,,,
2022-09-15T09:40:21+05:30,1195,0.00000,0.15775,,,,
2022-09-15T09:40:53+05:30,1196,0.00000,0.15775,,,,
2022-09-15T09:41:25+05:30,1197,0.00000,0.15775,,,,
2022-09-15T09:41:57+05:30,1198,0.00000,0.15775,,,,
2022-09-15T09:42:29+05:30,1199,0.00000,0.15775,,,,
2022-09-15T09:43:01+05:30,1200,0.00000,0.15775,,,,
2022-09-15T09:43:33+05:30,1201,0.00000,0.15775,,,,
2022-09-15T09:44:05+05:30,1202,0.00000,0.15775,,,,
2022-09-15T09:44:37+05:30,1203,0.00000,0.15775,,,,
2022-09-15T09:45:12+05:30,1204,0.00000,0.15775,,,,
2022-09-15T09:45:44+05:30,1205,0.00000,0.15775,,,,
2022-09-15T09:46:16+05:30,1206,0.00000,0.15775,,,,
2022-09-15T09:46:48+05:30,1207,0.00000,0.15775,,,,
2022-09-15T09:47:20+05:30,1208,0.00000,0.15775,,,,
2022-09-15T09:47:51+05:30,1209,0.00000,0.15775,,,,
2022-09-15T09:48:23+05:30,1210,0.00000,0.15775,,,,
2022-09-15T09:48:55+05:30,1211,0.00000,0.15775,,,,
2022-09-15T09:49:27+05:30,1212,0.00000,0.15775,,,,
2022-09-15T09:49:59+05:30,1213,0.00000,0.15775,,,,
2022-09-15T09:50:31+05:30,1214,0.00000,0.15775,,,,
2022-09-15T09:51:03+05:30,1215,0.00000,0.15775,,,,
2022-09-15T09:51:35+05:30,1216,0.00000,0.15775,,,,
2022-09-15T09:52:07+05:30,1217,0.00000,0.15775,,,,
2022-09-15T09:52:39+05:30,1218,0.00000,0.15775,,,,
2022-09-15T09:53:11+05:30,1219,0.00000,0.15775,,,,
2022-09-15T09:53:43+05:30,1220,0.00000,0.15775,,,,
2022-09-15T09:54:15+05:30,1221,0.00000,0.15775,,,,
2022-09-15T09:54:47+05:30,1222,0.00000,0.15775,,,,
2022-09-15T09:55:19+05:30,1223,0.00000,0.15775,,,,
2022-09-15T09:55:51+05:30,1224,0.00000,0.15775,,,,
2022-09-15T09:56:23+05:30,1225,0.00000,0.15775,,,,
2022-09-15T09:56:55+05:30,1226,0.00000,0.15775,,,,
2022-09-15T09:57:28+05:30,1227,0.00000,0.15775,,,,
2022-09-15T09:58:00+05:30,1228,0.00000,0.15775,,,,
2022-09-15T09:58:32+05:30,1229,0.00000,0.15775,,,,
2022-09-15T09:59:04+05:30,1230,0.00000,0.15775,,,,
2022-09-15T09:59:36+05:30,1231,0.00000,0.15775,,,,
2022-09-15T10:00:08+05:30,1232,0.00000,0.15775,,,,
2022-09-15T10:00:40+05:30,1233,0.00000,0.15775,,,,
2022-09-15T10:01:12+05:30,1234,0.00000,0.15775,,,,
2022-09-15T10:01:44+05:30,1235,0.00000,0.15775,,,,
2022-09-15T10:02:16+05:30,1236,0.00000,0.15775,,,,
2022-09-15T10:02:48+05:30,1237,0.00000,0.15775,,,,
2022-09-15T10:03:19+05:30,1238,0.00000,0.15775,,,,
2022-09-15T10:03:51+05:30,1239,0.00000,0.15775,,,,
2022-09-15T10:04:23+05:30,1240,0.00000,0.15775,,,,
2022-09-15T10:04:55+05:30,1241,0.00000,0.15775,,,,
2022-09-15T10:05:27+05:30,1242,0.00000,0.15775,,,,
2022-09-15T10:05:59+05:30,1243,0.00000,0.15775,,,,
2022-09-15T10:06:31+05:30,1244,0.00000,0.15775,,,,
2022-09-15T10:07:03+05:30,1245,0.00000,0.15775,,,,
2022-09-15T10:07:36+05:30,1246,0.00000,0.15775,,,,
2022-09-15T10:08:08+05:30,1247,0.00000,0.15775,,,,
2022-09-15T10:08:40+05:30,1248,0.00000,0.15775,,,,
2022-09-15T10:09:12+05:30,1249,0.00000,0.15775,,,,
2022-09-15T10:09:43+05:30,1250,0.00000,0.15775,,,,
2022-09-15T10:10:15+05:30,1251,0.00000,0.15775,,,,
2022-09-15T10:10:48+05:30,1252,0.00000,0.15775,,,,
2022-09-15T10:11:20+05:30,1253,0.00000,0.15775,,,,
2022-09-15T10:11:51+05:30,1254,0.00000,0.15775,,,,
2022-09-15T10:12:23+05:30,1255,0.00000,0.15775,,,,
2022-09-15T10:12:55+05:30,1256,0.00000,0.15775,,,,
2022-09-15T10:13:27+05:30,1257,0.00000,0.15775,,,,
2022-09-15T10:13:59+05:30,1258,0.00000,0.15775,,,,
2022-09-15T10:14:31+05:30,1259,0.00000,0.15775,,,,
2022-09-15T10:15:03+05:30,1260,0.00000,0.15775,,,,
2022-09-15T10:15:35+05:30,1261,0.00000,0.15775,,,,
2022-09-15T10:16:07+05:30,1262,0.00000,0.15775,,,,
2022-09-15T10:16:39+05:30,1263,0.00000,0.15775,,,,
2022-09-15T10:17:11+05:30,1264,0.00000,0.15775,,,,
2022-09-15T10:17:43+05:30,1265,0.00000,0.15775,,,,
2022-09-15T10:18:16+05:30,1266,0.00000,0.15775,,,,
2022-09-15T10:18:48+05:30,1267,0.00000,0.15775,,,,
2022-09-15T10:19:19+05:30,1268,0.00000,0.15775,,,,
2022-09-15T10:19:51+05:30,1269,0.00000,0.15775,,,,
2022-09-15T10:20:23+05:30,1270,0.00000,0.15775,,,,
2022-09-15T10:20:55+05:30,1271,0.00000,0.15775,,,,
2022-09-15T10:22:04+05:30,1272,0.00000,0.15775,,,,
2022-09-15T10:22:36+05:30,1273,0.00000,0.15775,,,,
2022-09-15T10:23:08+05:30,1274,0.00000,0.15775,,,,
2022-09-15T10:23:40+05:30,1275,0.00000,0.15775,,,,
2022-09-15T10:24:12+05:30,1276,0.00000,0.15775,,,,
2022-09-15T10:24:44+05:30,1277,0.00000,0.15775,,,,
2022-09-15T10:25:16+05:30,1278,0.00000,0.15775,,,,
2022-09-15T10:25:48+05:30,1279,0.00000,0.15775,,,,
2022-09-15T10:26:20+05:30,1280,0.00000,0.15775,,,,
2022-09-15T10:26:52+05:30,1281,0.00000,0.15775,,,,
2022-09-15T10:27:23+05:30,1282,0.00000,0.15775,,,,
2022-09-15T10:27:55+05:30,1283,0.00000,0.15775,,,,
2022-09-15T10:28:27+05:30,1284,0.00000,0.15775,,,,
2022-09-15T10:28:59+05:30,1285,0.00000,0.15775,,,,
2022-09-15T10:29:31+05:30,1286,0.00000,0.15775,,,,
2022-09-15T10:30:03+05:30,1287,0.00000,0.15775,,,,
2022-09-15T10:30:34+05:30,1288,0.00000,0.15775,,,,
2022-09-15T10:31:08+05:30,1289,0.00000,0.15775,,,,
2022-09-15T10:31:39+05:30,1290,0.00000,0.15775,,,,
2022-09-15T10:32:11+05:30,1291,0.00000,0.15775,,,,
2022-09-15T10:32:43+05:30,1292,0.00000,0.15775,,,,
2022-09-15T10:33:16+05:30,1293,0.00000,0.15775,,,,
2022-09-15T10:33:47+05:30,1294,0.00000,0.15775,,,,
2022-09-15T10:34:19+05:30,1295,0.00000,0.15775,,,,
2022-09-15T10:34:51+05:30,1296,0.00000,0.15775,,,,
2022-09-15T10:35:23+05:30,1297,0.00000,0.15775,,,,
2022-09-15T10:35:55+05:30,1298,0.00000,0.15775,,,,
2022-09-15T10:36:27+05:30,1299,0.00000,0.15775,,,,
2022-09-15T10:36:59+05:30,1300,0.00000,0.15775,,,,
2022-09-15T10:37:31+05:30,1301,0.00000,0.15775,,,,
2022-09-15T10:38:03+05:30,1302,0.00000,0.15775,,,,
2022-09-15T10:38:35+05:30,1303,0.00000,0.15775,,,,
2022-09-15T10:39:07+05:30,1304,0.00000,0.15775,,,,
2022-09-15T10:39:39+05:30,1305,0.00000,0.15775,,,,
2022-09-15T10:40:11+05:30,1306,0.00000,0.15775,,,,
2022-09-15T10:40:43+05:30,1307,0.00000,0.15775,,,,
2022-09-15T10:41:15+05:30,1308,0.00000,0.15775,,,,
2022-09-15T10:41:47+05:30,1309,0.00000,0.15775,,,,
2022-09-15T10:42:19+05:30,1310,0.00000,0.15775,,,,
2022-09-15T10:42:51+05:30,1311,0.00000,0.15775,,,,
2022-09-15T10:43:23+05:30,1312,0.00000,0.15775,,,,
2022-09-15T10:43:55+05:30,1313,0.00000,0.15775,,,,
2022-09-15T10:44:26+05:30,1314,0.00000,0.15775,,,,
2022-09-15T10:44:58+05:30,1315,0.00000,0.15775,,,,
2022-09-15T10:45:30+05:30,1316,0.00000,0.15775,,,,
2022-09-15T10:46:02+05:30,1317,0.00000,0.15775,,,,
2022-09-15T10:46:34+05:30,1318,0.00000,0.15775,,,,
2022-09-15T10:47:06+05:30,1319,0.00000,0.15775,,,,
2022-09-15T10:47:38+05:30,1320,0.00000,0.15775,,,,
2022-09-15T10:48:10+05:30,1321,0.00000,0.15775,,,,
2022-09-15T10:48:42+05:30,1322,0.00000,0.15775,,,,
2022-09-15T10:49:14+05:30,1323,0.00000,0.15775,,,,
2022-09-15T10:49:46+05:30,1324,0.00000,0.15775,,,,
2022-09-15T10:50:17+05:30,1325,0.00000,0.15775,,,,
2022-09-15T10:50:49+05:30,1326,0.00000,0.15775,,,,
2022-09-15T10:51:21+05:30,1327,0.00000,0.15775,,,,
2022-09-15T10:51:53+05:30,1328,0.00000,0.15775,,,,
2022-09-15T10:52:25+05:30,1329,0.00000,0.15775,,,,
2022-09-15T10:52:57+05:30,1330,0.00000,0.15775,,,,
2022-09-15T10:53:31+05:30,1331,0.00000,0.15775,,,,
2022-09-15T10:54:03+05:30,1332,0.00000,0.15775,,,,
2022-09-15T10:54:35+05:30,1333,0.00000,0.15775,,,,
2022-09-15T10:55:07+05:30,1334,0.00000,0.15775,,,,
2022-09-15T10:55:39+05:30,1335,0.00000,0.15775,,,,
2022-09-15T10:56:11+05:30,1336,0.00000,0.15775,,,,
2022-09-15T10:56:43+05:30,1337,0.00000,0.15775,,,,
2022-09-15T10:57:15+05:30,1338,0.00000,0.15775,,,,
2022-09-15T10:57:46+05:30,1339,0.00000,0.15775,,,,
2022-09-15T10:58:18+05:30,1340,0.00000,0.15775,,,,
2022-09-15T10:58:50+05:30,1341,0.00000,0.15775,,,,
2022-09-15T10:59:22+05:30,1342,0.00000,0.15775,,,,
2022-09-15T10:59:55+05:30,1343,0.00000,0.15775,,,,
2022-09-15T11:00:27+05:30,1344,0.00000,0.15775,,,,
2022-09-15T11:00:59+05:30,1345,0.00000,0.15775,,,,
2022-09-15T11:01:31+05:30,1346,0.00000,0.15775,,,,
2022-09-15T11:02:03+05:30,1347,0.00000,0.15775,,,,
2022-09-15T11:03:49+05:30,1348,0.00000,0.15775,,,,
2022-09-15T11:04:21+05:30,1349,0.00000,0.15775,,,,
2022-09-15T11:04:54+05:30,1350,0.00000,0.15775,,,,
2022-09-15T11:05:25+05:30,1351,0.00000,0.15775,,,,
2022-09-15T11:05:57+05:30,1352,0.00000,0.15775,,,,
2022-09-15T11:06:29+05:30,1353,0.00000,0.15775,,,,
2022-09-15T11:07:01+05:30,1354,0.00000,0.15775,,,,
2022-09-15T11:07:33+05:30,1355,0.00000,0.15775,,,,
2022-09-15T11:08:05+05:30,1356,0.00000,0.15775,,,,
2022-09-15T11:08:36+05:30,1357,0.00000,0.15775,,,,
2022-09-15T11:09:08+05:30,1358,0.00000,0.15775,,,,
2022-09-15T11:09:40+05:30,1359,0.00000,0.15775,,,,
2022-09-15T11:10:12+05:30,1360,0.00000,0.15775,,,,
2022-09-15T11:10:44+05:30,1361,0.00000,0.15775,,,,
2022-09-15T11:11:16+05:30,1362,0.00000,0.15775,,,,
2022-09-15T11:11:48+05:30,1363,0.00000,0.15775,,,,
2022-09-15T11:12:20+05:30,1364,0.00000,0.15775,,,,
2022-09-15T11:12:52+05:30,1365,0.00000,0.15775,,,,
2022-09-15T11:13:24+05:30,1366,0.00000,0.15775,,,,
2022-09-15T11:13:56+05:30,1367,0.00000,0.15775,,,,
2022-09-15T11:16:19+05:30,1368,0.00000,0.15775,,,,
2022-09-15T11:16:51+05:30,1369,0.00000,0.15775,,,,
2022-09-15T11:17:23+05:30,1370,0.00000,0.15775,,,,
2022-09-15T11:17:55+05:30,1371,0.00000,0.15775,,,,
2022-09-15T11:18:27+05:30,1372,0.00000,0.15775,,,,
2022-09-15T11:18:59+05:30,1373,0.00000,0.15775,,,,
2022-09-15T11:19:31+05:30,1374,0.00000,0.15775,,,,
2022-09-15T11:20:03+05:30,1375,0.00000,0.15775,,,,
2022-09-15T11:20:35+05:30,1376,0.00000,0.15775,,,,
2022-09-15T11:21:07+05:30,1377,0.00000,0.15775,,,,
2022-09-15T11:21:39+05:30,1378,0.00000,0.15775,,,,
2022-09-15T11:22:11+05:30,1379,0.00000,0.15775,,,,
2022-09-15T11:22:43+05:30,1380,0.00000,0.15775,,,,
2022-09-15T11:23:15+05:30,1381,0.00000,0.15775,,,,
2022-09-15T11:23:47+05:30,1382,0.00000,0.15775,,,,
2022-09-15T11:24:19+05:30,1383,0.00000,0.15775,,,,
2022-09-15T11:24:51+05:30,1384,0.00000,0.15775,,,,
2022-09-15T11:25:23+05:30,1385,0.00000,0.15775,,,,
2022-09-15T11:25:55+05:30,1386,0.00000,0.15775,,,,
2022-09-15T11:26:26+05:30,1387,0.00000,0.15775,,,,
2022-09-15T11:26:58+05:30,1388,0.00000,0.15775,,,,
2022-09-15T11:27:30+05:30,1389,0.00000,0.15775,,,,
2022-09-15T11:28:02+05:30,1390,0.00000,0.15775,,,,
2022-09-15T11:28:34+05:30,1391,0.00000,0.15775,,,,
2022-09-15T11:29:06+05:30,1392,0.00000,0.15775,,,,
2022-09-15T11:29:38+05:30,1393,0.00000,0.15775,,,,
2022-09-15T11:30:09+05:30,1394,0.00000,0.15775,,,,
2022-09-15T11:30:41+05:30,1395,0.00000,0.15775,,,,
2022-09-15T11:32:28+05:30,1396,0.00000,0.15775,,,,
2022-09-15T11:33:00+05:30,1397,0.00000,0.15775,,,,
2022-09-15T11:33:32+05:30,1398,0.00000,0.15775,,,,
2022-09-15T11:34:03+05:30,1399,0.00000,0.15775,,,,
2022-09-15T11:34:36+05:30,1400,0.00000,0.15775,,,,
2022-09-15T11:35:07+05:30,1401,0.00000,0.15775,,,,
2022-09-15T11:35:39+05:30,1402,0.00000,0.15775,,,,
2022-09-15T11:36:11+05:30,1403,0.00000,0.15775,,,,
2022-09-15T11:36:43+05:30,1404,0.00000,0.15775,,,,
2022-09-15T11:37:15+05:30,1405,0.00000,0.15775,,,,
2022-09-15T11:37:47+05:30,1406,0.00000,0.15775,,,,
2022-09-15T11:38:20+05:30,1407,0.00000,0.15775,,,,
2022-09-15T11:38:52+05:30,1408,0.00000,0.15775,,,,
2022-09-15T11:39:24+05:30,1409,0.00000,0.15775,,,,
2022-09-15T11:39:56+05:30,1410,0.00000,0.15775,,,,
2022-09-15T11:40:28+05:30,1411,0.00000,0.15775,,,,
2022-09-15T11:41:00+05:30,1412,0.00000,0.15775,,,,
2022-09-15T11:41:32+05:30,1413,0.00000,0.15775,,,,
2022-09-15T11:42:41+05:30,1414,0.00000,0.15775,,,,
2022-09-15T11:43:14+05:30,1415,0.00000,0.15775,,,,
2022-09-15T11:43:45+05:30,1416,0.00000,0.15775,,,,
2022-09-15T11:44:17+05:30,1417,0.00000,0.15775,,,,
2022-09-15T11:44:50+05:30,1418,0.00000,0.15775,,,,
2022-09-15T11:45:22+05:30,1419,0.00000,0.15775,,,,
2022-09-15T11:45:53+05:30,1420,0.00000,0.15775,,,,
2022-09-15T11:46:25+05:30,1421,0.00000,0.15775,,,,
2022-09-15T11:46:57+05:30,1422,0.00000,0.15775,,,,
2022-09-15T11:47:29+05:30,1423,0.00000,0.15775,,,,
2022-09-15T11:48:01+05:30,1424,0.00000,0.15775,,,,
2022-09-15T11:48:33+05:30,1425,0.00000,0.15775,,,,
2022-09-15T11:49:04+05:30,1426,0.00000,0.15775,,,,
2022-09-15T11:49:36+05:30,1427,0.00000,0.15775,,,,
2022-09-15T11:50:08+05:30,1428,0.00000,0.15775,,,,
2022-09-15T11:50:40+05:30,1429,0.00000,0.15775,,,,
2022-09-15T11:51:12+05:30,1430,0.00000,0.15775,,,,
2022-09-15T11:51:44+05:30,1431,0.00000,0.15775,,,,
2022-09-15T11:52:16+05:30,1432,0.00000,0.15775,,,,
2022-09-15T11:52:48+05:30,1433,0.00000,0.15775,,,,
2022-09-15T11:53:20+05:30,1434,0.00000,0.15775,,,,
2022-09-15T11:53:52+05:30,1435,0.00000,0.15775,,,,
2022-09-15T11:54:25+05:30,1436,0.00000,0.15775,,,,
2022-09-15T11:54:57+05:30,1437,0.00000,0.15775,,,,
2022-09-15T11:55:29+05:30,1438,0.00000,0.15775,,,,
2022-09-15T11:56:01+05:30,1439,0.00000,0.15775,,,,
2022-09-15T11:56:33+05:30,1440,0.00000,0.15775,,,,
2022-09-15T11:57:05+05:30,1441,0.00000,0.15775,,,,
2022-09-15T11:57:37+05:30,1442,0.00000,0.15775,,,,
2022-09-15T11:58:09+05:30,1443,0.00000,0.15775,,,,
2022-09-15T11:58:41+05:30,1444,0.00000,0.15775,,,,
2022-09-15T11:59:13+05:30,1445,0.00000,0.15775,,,,
2022-09-15T11:59:45+05:30,1446,0.00000,0.15775,,,,
2022-09-15T12:00:17+05:30,1447,0.00000,0.15775,,,,
2022-09-15T12:00:49+05:30,1448,0.00000,0.15775,,,,
2022-09-15T12:01:25+05:30,1449,0.00000,0.15775,,,,
2022-09-15T12:03:48+05:30,1450,0.00000,0.15775,,,,
2022-09-15T12:04:20+05:30,1451,0.00000,0.15775,,,,
2022-09-15T12:04:52+05:30,1452,0.00000,0.15775,,,,
2022-09-15T12:05:24+05:30,1453,0.00000,0.15775,,,,
2022-09-15T12:05:56+05:30,1454,0.00000,0.15775,,,,
2022-09-15T12:06:27+05:30,1455,0.00000,0.15775,,,,
2022-09-15T12:06:59+05:30,1456,0.00000,0.15775,,,,
2022-09-15T12:07:31+05:30,1457,0.00000,0.15775,,,,
2022-09-15T12:08:03+05:30,1458,0.00000,0.15775,,,,
2022-09-15T12:08:35+05:30,1459,0.00000,0.15775,,,,
2022-09-15T12:09:07+05:30,1460,0.00000,0.15775,,,,
2022-09-15T12:09:40+05:30,1461,0.00000,0.15775,,,,
2022-09-15T12:10:12+05:30,1462,0.00000,0.15775,,,,
2022-09-15T12:10:44+05:30,1463,0.00000,0.15775,,,,
2022-09-15T12:11:16+05:30,1464,0.00000,0.15775,,,,
2022-09-15T12:11:48+05:30,1465,0.00000,0.15775,,,,
2022-09-15T12:12:20+05:30,1466,0.00000,0.15775,,,,
2022-09-15T12:12:52+05:30,1467,0.00000,0.15775,,,,
2022-09-15T12:13:24+05:30,1468,0.00000,0.15775,,,,
2022-09-15T12:13:56+05:30,1469,0.00000,0.15775,,,,
2022-09-15T12:14:28+05:30,1470,0.00000,0.15775,,,,
2022-09-15T12:15:00+05:30,1471,0.00000,0.15775,,,,
2022-09-15T12:15:34+05:30,1472,0.00000,0.15775,,,,
2022-09-15T12:16:06+05:30,1473,0.00000,0.15775,,,,
2022-09-15T12:16:38+05:30,1474,0.00000,0.15775,,,,
2022-09-15T12:17:10+05:30,1475,0.00000,0.15775,,,,
2022-09-15T12:17:42+05:30,1476,0.00000,0.15775,,,,
2022-09-15T12:18:14+05:30,1477,0.00000,0.15775,,,,
2022-09-15T12:18:46+05:30,1478,0.00000,0.15775,,,,
2022-09-15T12:19:17+05:30,1479,0.00000,0.15775,,,,
2022-09-15T12:19:49+05:30,1480,0.00000,0.15775,,,,
2022-09-15T12:20:21+05:30,1481,0.00000,0.15775,,,,
2022-09-15T12:20:53+05:30,1482,0.00000,0.15775,,,,
2022-09-15T12:21:25+05:30,1483,0.00000,0.15775,,,,
2022-09-15T12:21:57+05:30,1484,0.00000,0.15775,,,,
2022-09-15T12:22:29+05:30,1485,0.00000,0.15775,,,,
2022-09-15T12:23:02+05:30,1486,0.00000,0.15775,,,,
2022-09-15T12:23:34+05:30,1487,0.00000,0.15775,,,,
2022-09-15T12:24:06+05:30,1488,0.00000,0.15775,,,,
2022-09-15T12:24:38+05:30,1489,0.00000,0.15775,,,,
2022-09-15T12:25:09+05:30,1490,0.00000,0.15775,,,,
2022-09-15T12:25:41+05:30,1491,0.00000,0.15775,,,,
2022-09-15T12:26:13+05:30,1492,0.00000,0.15775,,,,
2022-09-15T12:26:45+05:30,1493,0.00000,0.15775,,,,
2022-09-15T12:27:17+05:30,1494,0.00000,0.15775,,,,
2022-09-15T12:27:49+05:30,1495,0.00000,0.15775,,,,
2022-09-15T12:28:21+05:30,1496,0.00000,0.15775,,,,
2022-09-15T12:28:53+05:30,1497,0.00000,0.15775,,,,
2022-09-15T12:29:25+05:30,1498,0.00000,0.15775,,,,
2022-09-15T12:29:59+05:30,1499,0.00000,0.15775,,,,
2022-09-15T12:30:32+05:30,1500,0.00000,0.15775,,,,
2022-09-15T12:31:04+05:30,1501,0.00000,0.15775,,,,
2022-09-15T13:01:24+05:30,1502,0.00000,0.15775,,,,
2022-09-15T13:01:56+05:30,1503,0.00000,0.15775,,,,
2022-09-15T13:02:28+05:30,1504,0.00000,0.15775,,,,
2022-09-15T13:03:01+05:30,1505,0.00000,0.15775,,,,
2022-09-15T13:03:33+05:30,1506,0.00000,0.15775,,,,
2022-09-15T13:04:05+05:30,1507,0.00000,0.15775,,,,
2022-09-15T13:04:37+05:30,1508,0.00000,0.15775,,,,
2022-09-15T13:05:09+05:30,1509,0.00000,0.15775,,,,
2022-09-15T13:05:41+05:30,1510,0.00000,0.15775,,,,
2022-09-15T13:06:13+05:30,1511,0.00000,0.15775,,,,
2022-09-15T13:06:45+05:30,1512,0.00000,0.15775,,,,
2022-09-15T13:07:17+05:30,1513,0.00000,0.15775,,,,
2022-09-15T13:07:49+05:30,1514,0.00000,0.15775,,,,
2022-09-15T13:08:21+05:30,1515,0.00000,0.15775,,,,
2022-09-15T13:08:54+05:30,1516,0.00000,0.15775,,,,
2022-09-15T13:09:31+05:30,1517,0.00000,0.15775,,,,
2022-09-15T13:10:02+05:30,1518,0.00000,0.15775,,,,
2022-09-15T13:10:37+05:30,1519,0.00000,0.15775,,,,
2022-09-15T13:12:24+05:30,1520,0.00000,0.15775,,,,
2022-09-15T13:12:56+05:30,1521,0.00000,0.15775,,,,
2022-09-15T13:13:28+05:30,1522,0.00000,0.15775,,,,
2022-09-15T13:14:00+05:30,1523,0.00000,0.15775,,,,
2022-09-15T13:14:31+05:30,1524,0.00000,0.15775,,,,
2022-09-15T13:15:03+05:30,1525,0.00000,0.15775,,,,
2022-09-15T13:15:36+05:30,1526,0.00000,0.15775,,,,
2022-09-15T13:16:09+05:30,1527,0.00000,0.15775,,,,
2022-09-15T13:16:41+05:30,1528,0.00000,0.15775,,,,
2022-09-15T13:17:13+05:30,1529,0.00000,0.15775,,,,
2022-09-15T13:17:45+05:30,1530,0.00000,0.15775,,,,
2022-09-15T13:18:16+05:30,1531,0.00000,0.15775,,,,
2022-09-15T13:18:48+05:30,1532,0.00000,0.15775,,,,
2022-09-15T13:19:20+05:30,1533,0.00000,0.15775,,,,
2022-09-15T13:19:52+05:30,1534,0.00000,0.15775,,,,
2022-09-15T13:20:25+05:30,1535,0.00000,0.15775,,,,
2022-09-15T13:20:57+05:30,1536,0.00000,0.15775,,,,
2022-09-15T13:21:29+05:30,1537,0.00000,0.15775,,,,
2022-09-15T13:22:01+05:30,1538,0.00000,0.15775,,,,
2022-09-15T13:22:33+05:30,1539,0.00000,0.15775,,,,
2022-09-15T13:23:05+05:30,1540,0.00000,0.15775,,,,
2022-09-15T13:23:37+05:30,1541,7.21016,1.96029,,,,
2022-09-15T13:24:09+05:30,1542,18.10901,6.48755,,,,
2022-09-15T13:24:41+05:30,1543,11.33553,9.32143,,,,
2022-09-15T13:25:13+05:30,1544,1.68828,9.74350,,,,
2022-09-15T13:25:45+05:30,1545,1.35810,10.08302,,,,
2022-09-15T13:27:06+05:30,1546,0.10758,0.01972,,,,
2022-09-15T13:27:38+05:30,1547,0.01972,0.02465,,,,
2022-09-15T13:28:10+05:30,1548,0.00000,0.02465,,,,
2022-09-15T13:28:42+05:30,1549,0.04930,0.03698,,,,
2022-09-15T13:29:14+05:30,1550,0.00000,0.03698,,,,
2022-09-15T13:29:46+05:30,1551,0.00000,0.03698,,,,
2022-09-15T13:30:18+05:30,1552,0.00000,0.03698,,,,
2022-09-15T13:30:51+05:30,1553,0.00000,0.03698,,,,
2022-09-15T13:31:26+05:30,1554,0.00000,0.03698,,,,
2022-09-15T13:31:58+05:30,1555,0.00000,0.03698,,,,
